,tweet_id,name,dog_stage,rating_numerator,text,source,timestamp,retweet_count,favorite_count,geo_data,lang_data,dog_breed
461,817536400337801217,Eugene,none,12,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Twitter for iPhone,2017-01-07 01:00:41,2728.0,11129.0,None,en,Pug
462,817502432452313088,Herschel,pupper,7,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,Twitter for iPhone,2017-01-06 22:45:43,3145.0,0.0,None,en,
463,817423860136083457,Ken,none,13,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Twitter for iPhone,2017-01-06 17:33:29,13601.0,31865.0,None,en,
464,817415592588222464,Strudel,none,11,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Twitter for iPhone,2017-01-06 17:00:38,889.0,5296.0,None,en,Doberman
465,817181837579653120,None,pupper,13,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,Twitter for iPhone,2017-01-06 01:31:47,7869.0,0.0,None,en,Tibetan Mastiff
466,817171292965273600,Tebow,none,13,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Twitter for iPhone,2017-01-06 00:49:53,1869.0,8310.0,None,en,Golden Retriever
467,817120970343411712,None,none,13,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,Twitter for iPhone,2017-01-05 21:29:55,2413.0,11550.0,None,en,Saluki
468,817056546584727552,Chloe,none,11,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Twitter for iPhone,2017-01-05 17:13:55,1518.0,8141.0,None,en,Kelpie
469,816829038950027264,Betty,puppo,12,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Twitter for iPhone,2017-01-05 02:09:53,4391.0,0.0,None,en,
470,816816676327063552,Timber,none,12,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Twitter for iPhone,2017-01-05 01:20:46,1896.0,9481.0,None,en,Malamute
471,816697700272001025,Binky,none,12,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Twitter for iPhone,2017-01-04 17:27:59,2056.0,9244.0,None,en,Chihuahua
472,816450570814898180,Moose,none,13,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Twitter for iPhone,2017-01-04 01:05:59,7464.0,28716.0,None,en,
473,816336735214911488,Dudley,none,11,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Twitter for iPhone,2017-01-03 17:33:39,1803.0,8166.0,None,en,Labrador Retriever
474,816091915477250048,Comet,none,12,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Twitter for iPhone,2017-01-03 01:20:49,1989.0,8481.0,None,en,Pomeranian
475,816062466425819140,Jack,none,11,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…",Twitter for iPhone,2017-01-02 23:23:48,944.0,0.0,None,en,
476,816014286006976512,Larry,none,11,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Twitter for iPhone,2017-01-02 20:12:21,4879.0,0.0,None,en,English Setter
477,815990720817401858,Jack,none,11,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Twitter for iPhone,2017-01-02 18:38:42,944.0,4688.0,None,en,Chihuahua
478,815966073409433600,None,pupper,13,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,Twitter for iPhone,2017-01-02 17:00:46,7869.0,21139.0,None,en,Tibetan Mastiff
479,815745968457060357,Levi,none,12,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,Twitter for iPhone,2017-01-02 02:26:09,3860.0,0.0,None,en,
480,815736392542261248,Akumi,none,11,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Twitter for iPhone,2017-01-02 01:48:06,2121.0,9309.0,None,en,Border Collie
481,815639385530101762,Titan,none,12,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Twitter for iPhone,2017-01-01 19:22:38,1553.0,7825.0,None,en,German Shepherd
482,815390420867969024,None,none,13,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,Twitter for iPhone,2017-01-01 02:53:20,3572.0,9828.0,None,en,
483,814986499976527872,Cooper,pupper,11,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Twitter for iPhone,2016-12-31 00:08:17,1186.0,7258.0,None,en,Dalmatian
484,814638523311648768,Olivia,none,12,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Twitter for iPhone,2016-12-30 01:05:33,2524.0,10694.0,None,en,Golden Retriever
485,814578408554463233,Beau,none,9,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,Twitter for iPhone,2016-12-29 21:06:41,5459.0,0.0,None,en,
486,814530161257443328,Alf,none,12,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Twitter for iPhone,2016-12-29 17:54:58,1740.0,8219.0,None,en,Miniature Poodle
487,814153002265309185,Oshie,none,12,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Twitter for iPhone,2016-12-28 16:56:16,8115.0,27260.0,None,en,Golden Retriever
488,813944609378369540,Bruce,none,11,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Twitter for iPhone,2016-12-28 03:08:11,2958.0,0.0,None,en,Labrador Retriever
489,813910438903693312,Chubbs,doggo,11,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Twitter for iPhone,2016-12-28 00:52:25,1733.0,8857.0,None,en,Siberian Husky
490,813812741911748608,Gary,none,14,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Twitter for iPhone,2016-12-27 18:24:12,13036.0,34647.0,None,en,French Bulldog
491,813800681631023104,Sky,none,12,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Twitter for iPhone,2016-12-27 17:36:16,1649.0,7884.0,None,en,Malamute
492,813217897535406080,Atlas,none,13,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Twitter for iPhone,2016-12-26 03:00:30,6850.0,17690.0,None,en,Samoyed
493,813202720496779264,None,doggo,11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,Twitter for iPhone,2016-12-26 02:00:11,1705.0,8770.0,None,en,Cocker Spaniel
494,813187593374461952,None,none,13,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,Twitter for iPhone,2016-12-26 01:00:05,4048.0,18838.0,None,en,Golden Retriever
495,813172488309972993,Eleanor,none,12,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Twitter for iPhone,2016-12-26 00:00:03,1809.0,8810.0,None,en,
496,813157409116065792,Layla,none,12,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Twitter for iPhone,2016-12-25 23:00:08,2066.0,7383.0,None,en,
497,813142292504645637,None,none,13,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,Twitter for iPhone,2016-12-25 22:00:04,2243.0,8084.0,None,en,Beagle
498,813130366689148928,None,none,12,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,Twitter for iPhone,2016-12-25 21:12:41,418.0,4261.0,None,en,
499,813127251579564032,None,doggo,11,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,Twitter for iPhone,2016-12-25 21:00:18,2920.0,11214.0,None,en,Norwegian Elkhound
500,813112105746448384,Toby,none,12,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Twitter for iPhone,2016-12-25 20:00:07,2569.0,9797.0,None,en,
501,813096984823349248,Rocky,doggo,11,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Twitter for iPhone,2016-12-25 19:00:02,3389.0,10039.0,None,en,Great Dane
502,813081950185472002,Baron,none,11,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Twitter for iPhone,2016-12-25 18:00:17,2596.0,9423.0,None,en,Doberman
503,813066809284972545,Tyr,none,12,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Twitter for iPhone,2016-12-25 17:00:08,1829.0,7544.0,None,en,Toy Terrier
504,813051746834595840,Bauer,none,13,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Twitter for iPhone,2016-12-25 16:00:16,6863.0,19924.0,None,en,Golden Retriever
505,812781120811126785,Swagger,none,10,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Twitter for iPhone,2016-12-24 22:04:54,1788.0,7153.0,None,en,Bull Mastiff
506,812747805718642688,Sammy,none,10,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.c…",Twitter for iPhone,2016-12-24 19:52:31,2472.653333333333,7059.151397849462,,,
507,812709060537683968,Brandi,none,12,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Twitter for iPhone,2016-12-24 17:18:34,1352.0,6295.0,None,en,Irish Setter
508,812503143955202048,None,none,13,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",Twitter for iPhone,2016-12-24 03:40:19,1148.0,5742.0,None,en,
509,812466873996607488,Mary,none,12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Twitter for iPhone,2016-12-24 01:16:12,1802.0,7573.0,None,en,
510,812372279581671427,Moe,none,13,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Twitter for iPhone,2016-12-23 19:00:19,3424.0,12937.0,None,en,Golden Retriever
511,811985624773361665,Ted,none,11,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Twitter for iPhone,2016-12-22 17:23:53,1312.0,6915.0,None,en,Staffordshire Bullterrier
512,811744202451197953,Halo,none,13,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Twitter for iPhone,2016-12-22 01:24:33,1477.0,7163.0,None,en,Pekinese
513,811647686436880384,None,none,11,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,Twitter for iPhone,2016-12-21 19:01:02,682.0,5321.0,None,en,
514,811627233043480576,Augie,none,10,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Twitter for iPhone,2016-12-21 17:39:46,2853.0,12082.0,None,en,Beagle
515,811386762094317568,Craig,pupper,11,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Twitter for iPhone,2016-12-21 01:44:13,5983.0,19873.0,None,en,Pembroke
516,810984652412424192,Sam,none,24,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Twitter for iPhone,2016-12-19 23:06:23,1330.0,5053.0,None,en,Golden Retriever
517,810896069567610880,Hunter,none,11,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Twitter for iPhone,2016-12-19 17:14:23,1644.0,8549.0,None,en,Flat-Coated Retriever
518,810657578271330305,Pavlov,none,11,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Twitter for iPhone,2016-12-19 01:26:42,2468.0,10432.0,None,en,Malamute
519,810284430598270976,Phil,none,13,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Twitter for iPhone,2016-12-18 00:43:57,10497.0,33332.0,None,en,Malamute
520,810254108431155201,Gus,none,12,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Twitter for iPhone,2016-12-17 22:43:27,3168.0,13979.0,None,en,Staffordshire Bullterrier
521,809920764300447744,None,none,10,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",Twitter for iPhone,2016-12-17 00:38:52,3684.0,14785.0,None,en,Norwich Terrier
522,809808892968534016,Maximus,none,12,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Twitter for iPhone,2016-12-16 17:14:20,4581.0,0.0,None,en,Labrador Retriever
523,809448704142938112,None,none,12,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",Twitter for iPhone,2016-12-15 17:23:04,1370.0,6614.0,None,en,Greater Swiss Mountain Dog
524,809220051211603969,Kyro,none,12,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Twitter for iPhone,2016-12-15 02:14:29,5250.0,18896.0,None,en,Pomeranian
525,809084759137812480,Wallace,none,11,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Twitter for iPhone,2016-12-14 17:16:53,3307.0,12565.0,None,en,Vizsla
526,808838249661788160,Ito,none,13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Twitter for iPhone,2016-12-14 00:57:20,2867.0,9646.0,None,en,Rottweiler
527,808733504066486276,None,pupper,12,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,Twitter for iPhone,2016-12-13 18:01:07,2034.0,7507.0,None,en,
528,808501579447930884,Koda,none,12,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Twitter for iPhone,2016-12-13 02:39:32,2454.0,10763.0,None,en,Airedale
529,808344865868283904,Seamus,none,11,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",2016-12-12 16:16:49,19457.0,40212.0,None,en,
530,808134635716833280,Milo,none,13,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Twitter for iPhone,2016-12-12 02:21:26,5520.0,0.0,None,en,Cocker Spaniel
531,808106460588765185,None,pupper-doggo,12,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,Twitter for iPhone,2016-12-12 00:29:28,2069.0,8391.0,None,en,Golden Retriever
532,808001312164028416,Cooper,none,12,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Twitter for iPhone,2016-12-11 17:31:39,3312.0,11855.0,None,en,Labrador Retriever
533,807621403335917568,Ollie,pupper,14,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Twitter for iPhone,2016-12-10 16:22:02,3390.0,13859.0,None,en,Golden Retriever
534,807106840509214720,Stephan,none,13,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Twitter for iPhone,2016-12-09 06:17:20,51674.0,111679.0,None,en,Chihuahua
535,807059379405148160,Cali,none,12,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Twitter for iPhone,2016-12-09 03:08:45,6891.0,0.0,None,en,
536,807010152071229440,Lennon,none,12,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Twitter for iPhone,2016-12-08 23:53:08,3635.0,12480.0,None,en,Golden Retriever
537,806629075125202948,None,none,13,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",Twitter for iPhone,2016-12-07 22:38:52,32395.0,70634.0,None,en,
538,806620845233815552,None,none,12,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,Twitter for iPhone,2016-12-07 22:06:10,5148.0,0.0,None,en,
539,806576416489959424,None,none,13,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,Twitter for iPhone,2016-12-07 19:09:37,1825.0,4664.0,None,en,
540,806542213899489280,Waffles,none,11,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Twitter for iPhone,2016-12-07 16:53:43,2218.0,9739.0,None,en,Vizsla
541,806242860592926720,Dave,none,12,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Twitter for iPhone,2016-12-06 21:04:11,10888.0,0.0,None,en,Cardigan
542,806219024703037440,incredibly,none,11,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,Twitter for iPhone,2016-12-06 19:29:28,1134.0,6136.0,None,en,Chow
543,805958939288408065,Penny,none,10,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Twitter for iPhone,2016-12-06 02:15:59,5017.0,0.0,None,en,Irish Setter
544,805932879469572096,Major,none,12,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Twitter for iPhone,2016-12-06 00:32:26,1802.0,7888.0,None,en,Norwegian Elkhound
545,805826884734976000,Duke,none,12,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Twitter for iPhone,2016-12-05 17:31:15,1716.0,6244.0,None,en,Siberian Husky
546,805823200554876929,Reginald,puppo,12,RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,Twitter for iPhone,2016-12-05 17:16:37,7482.0,0.0,None,en,
547,805520635690676224,Zeke,none,13,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Twitter for iPhone,2016-12-04 21:14:20,1551.0,5485.0,None,en,Malinois
548,805487436403003392,Sansa,none,12,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Twitter for iPhone,2016-12-04 19:02:24,2382.0,8353.0,None,en,
549,805207613751304193,Shooter,none,12,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Twitter for iPhone,2016-12-04 00:30:29,1628.0,7485.0,None,en,Pembroke
550,804738756058218496,Django,none,12,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Twitter for iPhone,2016-12-02 17:27:25,3603.0,12998.0,None,en,Tibetan Mastiff
551,804475857670639616,None,none,13,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",Twitter for iPhone,2016-12-02 00:02:45,1892.0,5849.0,None,en,
552,804413760345620481,Rusty,none,13,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Twitter for iPhone,2016-12-01 19:56:00,3012.0,0.0,None,en,Chow
553,804026241225523202,Bo,none,13,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,Twitter for iPhone,2016-11-30 18:16:08,15057.0,42076.0,None,en,
554,803773340896923648,Diogi,puppo,12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Twitter for iPhone,2016-11-30 01:31:12,2589.0,9567.0,None,en,Miniature Pinscher
555,803692223237865472,None,none,13,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,Twitter for iPhone,2016-11-29 20:08:52,6931.0,0.0,None,en,Lakeland Terrier
556,803638050916102144,None,pupper,13,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,Twitter for iPhone,2016-11-29 16:33:36,3886.0,10382.0,None,en,Labrador Retriever
557,803380650405482500,Sonny,none,12,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Twitter for iPhone,2016-11-28 23:30:47,1769.0,7397.0,None,en,
558,803321560782307329,Philbert,none,11,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,Twitter for iPhone,2016-11-28 19:35:59,4960.0,0.0,None,en,
559,803276597545603072,Winston,none,11,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Twitter for iPhone,2016-11-28 16:37:19,2298.0,9556.0,None,en,Pembroke
560,802952499103731712,Marley,none,12,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Twitter for iPhone,2016-11-27 19:09:28,1874.0,8580.0,None,en,Chow
561,802624713319034886,None,none,12,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",Twitter for iPhone,2016-11-26 21:26:58,2726.0,0.0,None,en,Cocker Spaniel
562,802600418706604034,Bailey,none,11,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",2016-11-26 19:50:26,1384.0,6768.0,None,en,
563,802572683846291456,Winnie,none,12,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Twitter for iPhone,2016-11-26 18:00:13,2358.0,8520.0,None,en,Golden Retriever
564,802323869084381190,Severus,none,13,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Twitter for iPhone,2016-11-26 01:31:31,5482.0,15349.0,None,en,
565,802265048156610565,None,pupper-doggo,11,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",Twitter for iPhone,2016-11-25 21:37:47,1295.0,6622.0,None,en,Labrador Retriever
566,802247111496568832,None,none,13,RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,Twitter for iPhone,2016-11-25 20:26:31,2472.653333333333,7059.151397849462,,,Chihuahua
567,802239329049477120,Loki,puppo,12,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Twitter for iPhone,2016-11-25 19:55:35,2459.0,8649.0,None,en,Eskimo Dog
568,802185808107208704,None,none,13,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",Twitter for iPhone,2016-11-25 16:22:55,251.0,0.0,None,en,
569,801958328846974976,Ronnie,none,12,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Twitter for iPhone,2016-11-25 01:18:59,1597.0,7369.0,None,en,Staffordshire Bullterrier
570,801854953262350336,None,none,11,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,Twitter for iPhone,2016-11-24 18:28:13,219.0,1725.0,None,en,
571,801538201127157760,Wallace,none,12,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Twitter for iPhone,2016-11-23 21:29:33,1952.0,7817.0,None,en,Pembroke
572,801285448605831168,None,none,10,oh h*ck 10/10 https://t.co/bC69RrW559,Twitter for iPhone,2016-11-23 04:45:12,771.0,5744.0,None,en,
573,801167903437357056,Milo,none,13,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Twitter for iPhone,2016-11-22 20:58:07,5520.0,23186.0,None,en,Cocker Spaniel
574,801127390143516673,Anakin,doggo,11,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,Twitter for iPhone,2016-11-22 18:17:08,3698.0,0.0,None,en,
575,801115127852503040,Bones,pupper-doggo,12,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Twitter for iPhone,2016-11-22 17:28:25,1985.0,7680.0,None,en,Dalmatian
576,800859414831898624,None,doggo,11,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,Twitter for iPhone,2016-11-22 00:32:18,91.0,647.0,None,en,
577,800855607700029440,None,none,11,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,Twitter for iPhone,2016-11-22 00:17:10,1516.0,0.0,None,en,
578,800751577355128832,Mauve,none,12,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Twitter for iPhone,2016-11-21 17:23:47,2636.0,10094.0,None,en,Cocker Spaniel
579,800513324630806528,Chef,none,11,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Twitter for iPhone,2016-11-21 01:37:04,2833.0,12503.0,None,en,Pembroke
